year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancel_rate,divert_rate,date,delay_category
2025,7,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",42,12,2.76,0.0,7.01,0.0,2.22,4,0,699.0,231.0,0.0,263.0,0.0,205.0,0.2857142857142857,0.09523809523809523,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,OKC,"Oklahoma City, OK: Okc Will Rogers International",67,19,4.61,1.79,5.81,0.0,6.79,13,2,2037.0,220.0,459.0,434.0,0.0,924.0,0.2835820895522388,0.19402985074626866,0.029850746268656716,2025-07-01,poor
2025,7,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",80,18,4.78,0.0,4.6,0.0,8.62,11,0,1578.0,292.0,0.0,470.0,0.0,816.0,0.225,0.1375,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",2016,564,105.91,36.46,262.51,1.0,158.12,62,5,46030.0,8414.0,3558.0,18557.0,18.0,15483.0,0.27976190476190477,0.030753968253968252,0.00248015873015873,2025-07-01,poor
2025,7,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",388,90,26.7,5.48,24.78,0.0,33.04,42,0,7760.0,2007.0,1322.0,1436.0,0.0,2995.0,0.23195876288659795,0.10824742268041238,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional",4,1,0.49,0.0,0.0,0.0,0.51,0,0,179.0,87.0,0.0,0.0,0.0,92.0,0.25,0.0,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",18,4,1.0,0.57,0.42,0.0,2.01,1,0,232.0,22.0,77.0,57.0,0.0,76.0,0.2222222222222222,0.05555555555555555,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",713,187,41.77,7.15,78.56,0.0,59.52,43,3,12873.0,2821.0,750.0,3961.0,0.0,5341.0,0.26227208976157085,0.06030855539971949,0.004207573632538569,2025-07-01,poor
2025,7,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",1038,273,71.06,13.19,71.12,0.0,117.62,90,1,23642.0,5206.0,2301.0,4438.0,0.0,11697.0,0.2630057803468208,0.08670520231213873,0.0009633911368015414,2025-07-01,poor
2025,7,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",31,3,0.21,0.0,1.0,0.0,1.79,1,0,177.0,17.0,0.0,39.0,0.0,121.0,0.0967741935483871,0.03225806451612903,0.0,2025-07-01,moderate
2025,7,YX,Republic Airline,PVD,"Providence, RI: Rhode Island Tf Green International",2,2,1.65,0.0,0.19,0.0,0.17,0,0,228.0,187.0,0.0,30.0,0.0,11.0,1.0,0.0,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",401,98,34.28,1.61,27.23,0.0,34.88,41,0,8976.0,3401.0,282.0,1746.0,0.0,3547.0,0.24438902743142144,0.10224438902743142,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",623,176,33.17,9.0,67.78,0.0,66.05,64,3,12769.0,3060.0,1140.0,3496.0,0.0,5073.0,0.2825040128410915,0.10272873194221509,0.004815409309791332,2025-07-01,poor
2025,7,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",349,83,18.44,4.12,28.25,0.0,32.2,31,2,6475.0,1086.0,878.0,2290.0,0.0,2221.0,0.23782234957020057,0.08882521489971347,0.0057306590257879654,2025-07-01,poor
2025,7,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",26,10,1.48,1.19,4.72,0.0,2.6,2,0,1233.0,171.0,360.0,326.0,0.0,376.0,0.38461538461538464,0.07692307692307693,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",138,33,14.68,0.0,5.36,0.0,12.96,15,0,2039.0,980.0,0.0,151.0,0.0,908.0,0.2391304347826087,0.10869565217391304,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,RSW,"Fort Myers, FL: Southwest Florida International",30,10,2.21,1.78,3.3,0.0,2.71,2,0,714.0,141.0,218.0,172.0,0.0,183.0,0.3333333333333333,0.06666666666666667,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",115,30,13.01,2.89,8.09,0.0,6.01,8,1,3338.0,1103.0,1371.0,317.0,0.0,547.0,0.2608695652173913,0.06956521739130435,0.008695652173913044,2025-07-01,poor
2025,7,YX,Republic Airline,SBN,"South Bend, IN: South Bend International",26,8,0.11,1.42,3.64,0.0,2.84,4,0,1609.0,101.0,165.0,207.0,0.0,1136.0,0.3076923076923077,0.15384615384615385,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,SCE,"State College, PA: State College Regional",10,2,1.0,0.0,0.03,0.0,0.97,0,0,109.0,38.0,0.0,2.0,0.0,69.0,0.2,0.0,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",462,132,31.11,6.76,37.6,0.0,56.53,29,5,14899.0,3660.0,1939.0,2446.0,0.0,6854.0,0.2857142857142857,0.06277056277056277,0.010822510822510822,2025-07-01,poor
2025,7,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",9,1,0.96,0.0,0.04,0.0,0.0,0,0,404.0,388.0,0.0,16.0,0.0,0.0,0.1111111111111111,0.0,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",250,55,14.49,3.06,20.83,0.0,16.62,25,0,5021.0,1172.0,390.0,1334.0,0.0,2125.0,0.22,0.1,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",123,23,5.58,0.0,4.27,0.0,13.15,14,0,1420.0,284.0,0.0,147.0,0.0,989.0,0.18699186991869918,0.11382113821138211,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",8,1,0.0,0.0,0.15,0.0,0.85,0,0,33.0,0.0,0.0,5.0,0.0,28.0,0.125,0.0,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",35,11,0.62,3.16,3.16,0.16,3.9,5,0,1227.0,83.0,611.0,206.0,3.0,324.0,0.3142857142857143,0.14285714285714285,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",57,16,6.07,0.0,3.78,0.0,6.15,0,0,1149.0,392.0,0.0,200.0,0.0,557.0,0.2807017543859649,0.0,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,TYS,"Knoxville, TN: McGhee Tyson",138,36,4.51,2.74,8.89,0.0,19.85,8,0,2771.0,131.0,598.0,434.0,0.0,1608.0,0.2608695652173913,0.057971014492753624,0.0,2025-07-01,poor
2025,7,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National",61,23,3.07,1.88,9.77,0.0,8.27,7,0,1843.0,59.0,306.0,757.0,0.0,721.0,0.3770491803278688,0.11475409836065574,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ACK,"Nantucket, MA: Nantucket Memorial",62,17,2.68,1.0,1.99,0.0,11.33,5,0,2004.0,197.0,65.0,148.0,0.0,1594.0,0.27419354838709675,0.08064516129032258,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,AVL,"Asheville, NC: Asheville Regional",64,23,7.04,0.96,3.4,0.0,11.6,1,0,2143.0,433.0,403.0,245.0,0.0,1062.0,0.359375,0.015625,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",62,27,6.52,0.38,4.5,0.0,15.6,0,0,2872.0,664.0,18.0,231.0,0.0,1959.0,0.43548387096774194,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,BGR,"Bangor, ME: Bangor International",3,2,1.11,0.0,0.11,0.0,0.79,0,0,94.0,65.0,0.0,7.0,0.0,22.0,0.6666666666666666,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62,31,11.98,0.0,6.48,0.0,12.54,2,0,3088.0,934.0,0.0,1164.0,0.0,990.0,0.5,0.03225806451612903,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,BUF,"Buffalo, NY: Buffalo Niagara International",62,16,6.25,0.0,1.42,0.0,8.33,9,0,2163.0,539.0,0.0,229.0,0.0,1395.0,0.25806451612903225,0.14516129032258066,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CAE,"Columbia, SC: Columbia Metropolitan",61,34,10.65,0.0,6.76,0.0,16.58,0,1,2552.0,639.0,0.0,332.0,0.0,1581.0,0.5573770491803278,0.0,0.01639344262295082,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CHA,"Chattanooga, TN: Lovell Field",92,32,8.09,0.05,6.18,0.0,17.67,4,0,5219.0,1657.0,5.0,277.0,0.0,3280.0,0.34782608695652173,0.043478260869565216,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",83,30,5.23,4.5,4.48,0.0,15.78,1,0,3057.0,587.0,265.0,333.0,0.0,1872.0,0.3614457831325301,0.012048192771084338,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CLE,"Cleveland, OH: Cleveland-Hopkins International",3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01,good
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",8,3,0.16,0.0,1.0,0.0,1.84,0,0,123.0,8.0,0.0,25.0,0.0,90.0,0.375,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CMH,"Columbus, OH: John Glenn Columbus International",11,2,0.03,0.0,1.2,0.0,0.77,0,0,90.0,2.0,0.0,30.0,0.0,58.0,0.18181818181818182,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",95,38,8.38,4.7,13.19,0.0,11.73,10,1,4540.0,910.0,770.0,980.0,0.0,1880.0,0.4,0.10526315789473684,0.010526315789473684,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,DAY,"Dayton, OH: James M Cox/Dayton International",130,41,10.33,1.25,2.67,0.0,26.75,2,0,5235.0,956.0,194.0,112.0,0.0,3973.0,0.3153846153846154,0.015384615384615385,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",289,94,13.09,2.32,25.9,0.0,52.68,43,1,14209.0,1736.0,745.0,3122.0,0.0,8606.0,0.32525951557093424,0.14878892733564014,0.0034602076124567475,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,DSM,"Des Moines, IA: Des Moines International",3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01,good
2025,7,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",8,1,1.0,0.0,0.0,0.0,0.0,0,0,42.0,42.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",955,349,50.82,12.77,166.31,0.0,119.1,121,2,57642.0,6442.0,3783.0,26091.0,0.0,21326.0,0.36544502617801045,0.12670157068062826,0.0020942408376963353,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",52,16,5.25,0.64,2.74,0.0,7.37,0,0,2199.0,476.0,46.0,216.0,0.0,1461.0,0.3076923076923077,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",31,8,3.64,0.96,1.13,0.0,2.27,0,0,582.0,204.0,182.0,43.0,0.0,153.0,0.25806451612903225,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",61,21,6.44,0.69,7.98,0.0,5.9,2,0,1348.0,395.0,102.0,281.0,0.0,570.0,0.3442622950819672,0.03278688524590164,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,GSO,"Greensboro/High Point, NC: Piedmont Triad International",96,37,9.08,1.0,7.8,0.0,19.12,10,0,5509.0,1412.0,336.0,482.0,0.0,3279.0,0.3854166666666667,0.10416666666666667,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",2,2,0.6,0.0,0.12,0.0,1.28,0,0,316.0,98.0,0.0,15.0,0.0,203.0,1.0,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",31,18,4.18,0.0,2.58,0.0,11.24,0,0,3088.0,280.0,0.0,113.0,0.0,2695.0,0.5806451612903226,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",425,120,29.85,2.67,40.58,0.0,46.89,25,4,14404.0,2641.0,726.0,3671.0,0.0,7366.0,0.2823529411764706,0.058823529411764705,0.009411764705882352,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ILM,"Wilmington, NC: Wilmington International",62,24,4.41,0.0,4.93,0.0,14.66,8,0,4832.0,1289.0,0.0,324.0,0.0,3219.0,0.3870967741935484,0.12903225806451613,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,LEX,"Lexington, KY: Blue Grass",61,22,8.09,0.84,4.46,0.0,8.6,1,0,1777.0,282.0,147.0,270.0,0.0,1078.0,0.36065573770491804,0.01639344262295082,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",61,22,4.35,0.0,3.46,0.0,14.19,0,0,1928.0,389.0,0.0,160.0,0.0,1379.0,0.36065573770491804,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,MDT,"Harrisburg, PA: Harrisburg International",84,25,3.88,2.35,7.76,0.0,11.02,2,0,2601.0,310.0,137.0,302.0,0.0,1852.0,0.2976190476190476,0.023809523809523808,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,MEM,"Memphis, TN: Memphis International",26,11,3.39,0.98,3.11,0.0,3.53,0,0,762.0,259.0,83.0,119.0,0.0,301.0,0.4230769230769231,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",62,23,6.24,1.0,0.68,0.0,15.08,1,1,3082.0,618.0,928.0,38.0,0.0,1498.0,0.3709677419354839,0.016129032258064516,0.016129032258064516,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",79,29,10.13,1.72,4.56,0.0,12.59,0,0,2219.0,468.0,240.0,123.0,0.0,1388.0,0.3670886075949367,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",1818,650,115.46,33.13,255.79,0.0,245.63,19,16,65815.0,10051.0,3865.0,18828.0,0.0,33071.0,0.35753575357535755,0.010451045104510451,0.0088008800880088,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",65,25,6.09,0.0,3.05,0.0,15.86,10,0,3234.0,357.0,0.0,379.0,0.0,2498.0,0.38461538461538464,0.15384615384615385,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",111,33,8.07,1.13,10.93,0.0,12.87,11,0,3132.0,485.0,410.0,590.0,0.0,1647.0,0.2972972972972973,0.0990990990990991,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",52,10,3.29,0.0,0.94,0.0,5.77,4,0,1072.0,348.0,0.0,51.0,0.0,673.0,0.19230769230769232,0.07692307692307693,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",31,9,3.0,0.0,5.35,0.0,0.65,0,0,389.0,150.0,0.0,154.0,0.0,85.0,0.2903225806451613,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",30,16,0.87,2.96,2.91,0.0,9.27,1,0,2883.0,94.0,707.0,308.0,0.0,1774.0,0.5333333333333333,0.03333333333333333,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",241,82,22.38,6.41,18.02,0.0,35.19,22,2,18507.0,5380.0,1769.0,1137.0,0.0,10221.0,0.34024896265560167,0.0912863070539419,0.008298755186721992,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",16,3,0.13,0.0,1.0,0.0,1.88,0,0,214.0,6.0,0.0,24.0,0.0,184.0,0.1875,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",39,6,2.36,0.0,0.35,0.0,3.29,1,0,338.0,149.0,0.0,15.0,0.0,174.0,0.15384615384615385,0.02564102564102564,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: State College Regional",82,33,10.81,1.05,3.56,0.0,17.59,0,1,2772.0,840.0,369.0,199.0,0.0,1364.0,0.4024390243902439,0.0,0.012195121951219513,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",2,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01,good
2025,7,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",105,29,6.05,1.86,6.29,0.0,14.8,0,1,2531.0,510.0,201.0,232.0,0.0,1588.0,0.2761904761904762,0.0,0.009523809523809525,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",194,77,26.78,2.38,15.79,0.0,32.04,0,1,8336.0,2803.0,437.0,764.0,0.0,4332.0,0.39690721649484534,0.0,0.005154639175257732,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",40,11,1.33,0.0,1.37,0.0,8.3,1,0,1124.0,174.0,0.0,52.0,0.0,898.0,0.275,0.025,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,TUL,"Tulsa, OK: Tulsa International",1,1,0.02,0.0,0.0,0.0,0.98,0,0,92.0,2.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",151,45,12.01,2.75,9.02,0.0,21.22,6,0,6991.0,1777.0,493.0,463.0,0.0,4258.0,0.2980132450331126,0.039735099337748346,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",1,1,0.79,0.0,0.06,0.0,0.15,0,0,136.0,107.0,0.0,8.0,0.0,21.0,1.0,0.0,0.0,2025-07-01,poor
2025,7,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",109,29,8.37,1.81,7.11,0.0,11.71,4,0,2757.0,480.0,232.0,593.0,0.0,1452.0,0.26605504587155965,0.03669724770642202,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",62,30,26.7,0.0,2.58,0.71,0.0,2,0,2181.0,2096.0,0.0,70.0,15.0,0.0,0.4838709677419355,0.03225806451612903,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",22,6,4.22,0.0,0.0,0.0,1.78,0,0,272.0,243.0,0.0,0.0,0.0,29.0,0.2727272727272727,0.0,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2902,612,335.47,3.38,16.86,4.85,251.44,28,0,33588.0,20993.0,286.0,661.0,147.0,11501.0,0.21088904203997244,0.009648518263266712,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",411,44,25.73,0.08,0.0,0.0,18.19,5,1,1858.0,1056.0,2.0,0.0,0.0,800.0,0.1070559610705596,0.012165450121654502,0.0024330900243309003,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31,7,4.74,0.69,0.0,0.0,1.57,0,0,149.0,110.0,11.0,0.0,0.0,28.0,0.22580645161290322,0.0,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",629,101,46.55,0.94,0.03,0.78,52.7,1,0,3553.0,1459.0,141.0,2.0,18.0,1933.0,0.16057233704292528,0.001589825119236884,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",124,34,25.57,0.0,0.0,0.58,7.85,0,0,1962.0,1530.0,0.0,0.0,14.0,418.0,0.27419354838709675,0.0,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",176,78,50.82,0.0,0.0,0.54,26.64,0,0,3444.0,2175.0,0.0,0.0,22.0,1247.0,0.4431818181818182,0.0,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62,7,3.63,0.0,0.0,0.0,3.37,0,0,159.0,77.0,0.0,0.0,0.0,82.0,0.11290322580645161,0.0,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",751,106,53.98,3.32,2.98,0.47,45.25,4,1,4547.0,2160.0,390.0,260.0,8.0,1729.0,0.1411451398135819,0.005326231691078562,0.0013315579227696406,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Oakland International",79,14,6.34,0.0,0.0,0.0,7.66,0,0,762.0,219.0,0.0,0.0,0.0,543.0,0.17721518987341772,0.0,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1113,182,124.69,1.21,1.39,0.33,54.37,7,2,9704.0,7059.0,213.0,41.0,6.0,2385.0,0.16352201257861634,0.006289308176100629,0.0017969451931716084,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",89,24,22.63,0.37,0.0,0.0,1.0,0,0,642.0,595.0,7.0,0.0,0.0,40.0,0.2696629213483146,0.0,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,10,8.0,0.0,0.0,0.0,2.0,0,0,303.0,238.0,0.0,0.0,0.0,65.0,0.3225806451612903,0.0,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",14,4,1.0,1.0,0.0,0.0,2.0,0,0,111.0,41.0,33.0,0.0,0.0,37.0,0.2857142857142857,0.0,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",83,16,12.59,0.0,0.0,0.44,2.97,0,0,921.0,663.0,0.0,0.0,25.0,233.0,0.1927710843373494,0.0,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",218,102,68.07,1.34,4.14,0.92,27.53,3,0,6005.0,3414.0,75.0,105.0,20.0,2391.0,0.46788990825688076,0.013761467889908258,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",83,27,18.09,0.0,0.27,0.67,7.98,1,0,1672.0,1410.0,0.0,4.0,10.0,248.0,0.3253012048192771,0.012048192771084338,0.0,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,10,4.89,0.0,0.0,0.0,5.11,0,1,455.0,106.0,0.0,0.0,0.0,349.0,0.16129032258064516,0.0,0.016129032258064516,2025-07-01,poor
2025,7,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",31,2,1.06,0.94,0.0,0.0,0.0,0,0,170.0,25.0,145.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,2025-07-01,moderate
2025,7,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",93,16,12.52,0.0,0.0,0.0,3.48,0,0,1050.0,873.0,0.0,0.0,0.0,177.0,0.17204301075268819,0.0,0.0,2025-07-01,poor
2025,7,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",149,40,12.08,2.22,8.32,0.0,17.38,4,0,2147.0,641.0,99.0,409.0,0.0,998.0,0.2684563758389262,0.026845637583892617,0.0,2025-07-01,poor
2025,7,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",91,13,3.28,0.79,1.93,0.0,7.0,0,0,623.0,124.0,50.0,78.0,0.0,371.0,0.14285714285714285,0.0,0.0,2025-07-01,poor
2025,7,MQ,Envoy Air,ACK,"Nantucket, MA: Nantucket Memorial",4,1,0.31,0.0,0.69,0.0,0.0,0,0,75.0,23.0,0.0,52.0,0.0,0.0,0.25,0.0,0.0,2025-07-01,poor
2025,7,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",61,18,7.4,1.66,1.71,0.0,7.23,2,0,1023.0,323.0,220.0,70.0,0.0,410.0,0.29508196721311475,0.03278688524590164,0.0,2025-07-01,poor
2025,7,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",27,3,1.41,0.0,0.29,0.0,1.3,0,0,149.0,54.0,0.0,7.0,0.0,88.0,0.1111111111111111,0.0,0.0,2025-07-01,poor
2025,7,MQ,Envoy Air,ALB,"Albany, NY: Albany International",88,22,3.58,1.08,5.1,0.0,12.25,3,0,1067.0,88.0,204.0,162.0,0.0,613.0,0.25,0.03409090909090909,0.0,2025-07-01,poor
